,Unnamed: 0,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
21,21,ACEH,22-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
22,22,ACEH,23-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
23,23,ACEH,24-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
24,24,ACEH,25-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
25,25,ACEH,26-03-2020,1.0,1.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
26,26,ACEH,27-03-2020,3.0,4.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
27,27,ACEH,28-03-2020,1.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
28,28,ACEH,29-03-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
29,29,ACEH,30-03-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
30,30,ACEH,31-03-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
31,31,ACEH,01-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
